SKU Code,Brand Code,Category,Bill Number,Store Code,Sale Date,Sale/Return,MRP,Sales Price,Sales Qty
SKU0056,BRAND006,Cat01,BILL00047,Store 2,2017-03-04,Sale,74.67,74.67,1
SKU0057,BRAND009,Cat01,BILL00048,Store 2,2017-03-04,Sale,64.67,64.67,1
SKU0058,BRAND007,Cat01,BILL00049,Store 2,2017-03-04,Sale,65.33,65.33,1
SKU0059,BRAND012,Cat01,BILL00050,Store 2,2017-03-04,Sale,32.67,32.67,1
SKU0033,BRAND003,Cat01,BILL00051,Store 2,2017-03-04,Sale,82.67,82.67,1
SKU0060,BRAND004,Cat01,BILL00052,Store 2,2017-03-04,Sale,68.0,68.0,1
SKU0061,BRAND011,Cat01,BILL00053,Store 2,2017-03-05,Sale,66.0,66.0,1
SKU0062,BRAND003,Cat01,BILL00054,Store 2,2017-03-05,Sale,86.67,86.67,1
SKU0063,BRAND003,Cat01,BILL00055,Store 2,2017-03-05,Sale,77.33,77.33,1
SKU0064,BRAND005,Cat01,BILL00056,Store 2,2017-03-05,Sale,66.67,66.67,1
SKU0065,BRAND008,Cat01,BILL00057,Store 2,2017-03-05,Sale,40.67,40.67,1
SKU0066,BRAND003,Cat01,BILL00058,Store 2,2017-03-05,Sale,80.0,80.0,1
SKU0067,BRAND003,Cat01,BILL00058,Store 2,2017-03-05,Sale,61.33,61.33,1
SKU0068,BRAND011,Cat01,BILL00059,Store 2,2017-03-05,Sale,50.67,50.67,1
SKU0069,BRAND015,Cat01,BILL00060,Store 2,2017-03-05,Sale,62.67,62.67,1
SKU0070,BRAND012,Cat01,BILL00061,Store 2,2017-03-05,Sale,32.67,32.67,1
SKU0007,BRAND005,Cat01,BILL00062,Store 2,2017-03-05,Sale,77.33,77.33,1
SKU0007,BRAND005,Cat01,BILL00062,Store 2,2017-03-05,Sale,77.33,77.33,1
SKU0009,BRAND007,Cat01,BILL00063,Store 2,2017-03-05,Sale,49.33,49.33,1
SKU0034,BRAND011,Cat01,BILL00063,Store 2,2017-03-05,Sale,37.33,37.33,1
SKU0071,BRAND007,Cat01,BILL00063,Store 2,2017-03-05,Sale,37.33,37.33,1
SKU0072,BRAND007,Cat01,BILL00063,Store 2,2017-03-05,Sale,37.33,37.33,1
SKU0041,BRAND002,Cat01,BILL00064,Store 2,2017-03-06,Sale,66.0,66.0,1
SKU0073,BRAND005,Cat01,BILL00065,Store 2,2017-03-06,Sale,100.0,100.0,1
SKU0027,BRAND001,Cat01,BILL00066,Store 2,2017-03-06,Sale,72.0,72.0,1
SKU0074,BRAND010,Cat02,BILL00067,Store 2,2017-03-06,Sale,8.33,8.33,1
SKU0075,BRAND015,Cat01,BILL00068,Store 2,2017-03-06,Sale,62.67,62.67,1
SKU0058,BRAND007,Cat01,BILL00069,Store 2,2017-03-06,Sale,64.67,64.67,1
SKU0076,BRAND009,Cat01,BILL00070,Store 2,2017-03-06,Sale,35.33,35.33,1
SKU0077,BRAND010,Cat02,BILL00071,Store 2,2017-03-06,Sale,24.67,24.67,1
SKU0021,BRAND010,Cat02,BILL00071,Store 2,2017-03-06,Sale,13.0,13.0,1
SKU0078,BRAND010,Cat02,BILL00071,Store 2,2017-03-06,Sale,11.33,11.33,1
SKU0079,BRAND010,Cat02,BILL00071,Store 2,2017-03-06,Sale,9.67,9.67,1
SKU0080,BRAND005,Cat01,BILL00072,Store 2,2017-03-07,Sale,74.67,74.67,1
SKU0081,BRAND001,Cat01,BILL00073,Store 2,2017-03-07,Sale,50.0,50.0,1
SKU0082,BRAND016,Cat01,BILL00074,Store 2,2017-03-07,Sale,20.13,20.13,1
SKU0083,BRAND014,Cat01,BILL00075,Store 2,2017-03-07,Sale,84.0,84.0,1
SKU0084,BRAND001,Cat01,BILL00075,Store 2,2017-03-07,Sale,66.0,66.0,1
SKU0085,BRAND017,Cat01,BILL00076,Store 2,2017-03-07,Sale,78.67,78.67,1
SKU0086,BRAND009,Cat01,BILL00077,Store 2,2017-03-07,Sale,48.0,48.0,1
SKU0087,BRAND005,Cat01,BILL00078,Store 2,2017-03-07,Sale,77.33,77.33,1
SKU0088,BRAND007,Cat01,BILL00078,Store 2,2017-03-07,Sale,50.67,50.67,1
SKU0089,BRAND010,Cat02,BILL00079,Store 2,2017-03-08,Sale,22.33,22.33,1
SKU0052,BRAND006,Cat01,BILL00080,Store 2,2017-03-08,Sale,32.0,32.0,1
SKU0090,BRAND006,Cat01,BILL00080,Store 2,2017-03-08,Sale,32.0,32.0,1
SKU0091,BRAND002,Cat01,BILL00080,Store 2,2017-03-08,Sale,29.67,29.67,1
SKU0092,BRAND002,Cat01,BILL00080,Store 2,2017-03-08,Sale,29.67,29.67,1
SKU0044,BRAND002,Cat01,BILL00080,Store 2,2017-03-08,Sale,29.67,29.67,1
SKU0093,BRAND013,Cat01,BILL00080,Store 2,2017-03-08,Sale,24.0,24.0,1
SKU0040,BRAND013,Cat01,BILL00080,Store 2,2017-03-08,Sale,24.0,24.0,1
SKU0093,BRAND013,Cat01,BILL00080,Store 2,2017-03-08,Sale,24.0,24.0,1
SKU0094,BRAND001,Cat01,BILL00081,Store 2,2017-03-08,Sale,68.0,68.0,1
SKU0095,BRAND006,Cat01,BILL00082,Store 2,2017-03-08,Sale,86.67,86.67,1
SKU0096,BRAND018,Cat01,BILL00083,Store 2,2017-03-08,Sale,73.33,73.33,1
SKU0097,BRAND016,Cat03,BILL00083,Store 2,2017-03-08,Sale,10.53,10.53,1
SKU0098,BRAND016,Cat03,BILL00083,Store 2,2017-03-08,Sale,9.47,9.47,1
SKU0099,BRAND001,Cat01,BILL00084,Store 2,2017-03-08,Sale,55.33,55.33,1
SKU0100,BRAND002,Cat01,BILL00085,Store 2,2017-03-08,Sale,116.0,116.0,1
SKU0047,BRAND011,Cat01,BILL00086,Store 2,2017-03-08,Sale,26.0,26.0,1
SKU0101,BRAND001,Cat01,BILL00087,Store 2,2017-03-08,Sale,68.0,68.0,1
SKU0102,BRAND011,Cat01,BILL00088,Store 2,2017-03-08,Sale,64.0,64.0,1
SKU0068,BRAND011,Cat01,BILL00089,Store 2,2017-03-08,Sale,50.67,50.67,1
SKU0103,BRAND014,Cat01,BILL00090,Store 2,2017-03-08,Sale,82.67,82.67,1
SKU0104,BRAND011,Cat01,BILL00091,Store 2,2017-03-08,Sale,54.67,54.67,1
SKU0105,BRAND011,Cat01,BILL00091,Store 2,2017-03-08,Sale,41.33,41.33,1
SKU0106,BRAND010,Cat02,BILL00092,Store 2,2017-03-08,Sale,14.6,14.6,1
SKU0107,BRAND002,Cat01,BILL00093,Store 2,2017-03-09,Sale,91.67,91.67,1
SKU0025,BRAND007,Cat01,BILL00094,Store 2,2017-03-09,Sale,65.33,65.33,1
SKU0108,BRAND004,Cat01,BILL00095,Store 2,2017-03-09,Sale,106.67,106.67,1
SKU0033,BRAND003,Cat01,BILL00096,Store 2,2017-03-09,Sale,82.67,82.67,1
SKU0037,BRAND011,Cat01,BILL00097,Store 2,2017-03-09,Sale,65.33,65.33,1
SKU0109,BRAND009,Cat01,BILL00098,Store 2,2017-03-09,Sale,86.0,86.0,1
SKU0110,BRAND011,Cat01,BILL00099,Store 2,2017-03-09,Sale,66.0,66.0,1
SKU0111,BRAND001,Cat01,BILL00100,Store 2,2017-03-09,Sale,54.0,54.0,1
SKU0112,BRAND016,Cat03,BILL00101,Store 2,2017-03-09,Sale,62.53,62.53,1
SKU0111,BRAND001,Cat01,BILL00102,Store 2,2017-03-09,Sale,54.0,54.0,1
SKU0113,BRAND007,Cat01,BILL00103,Store 2,2017-03-09,Sale,74.67,74.67,1
SKU0052,BRAND006,Cat01,BILL00104,Store 2,2017-03-09,Sale,32.0,32.0,1
SKU0114,BRAND006,Cat01,BILL00105,Store 2,2017-03-09,Sale,72.0,72.0,1
SKU0031,BRAND007,Cat01,BILL00106,Store 2,2017-03-09,Sale,58.67,58.67,1
SKU0115,BRAND007,Cat01,BILL00106,Store 2,2017-03-09,Sale,50.67,50.67,1
SKU0116,BRAND016,Cat04,BILL00107,Store 2,2017-03-09,Sale,25.2,25.2,1
SKU0117,BRAND017,Cat01,BILL00108,Store 2,2017-03-09,Sale,66.67,66.67,1
SKU0118,BRAND017,Cat01,BILL00108,Store 2,2017-03-09,Sale,66.67,66.67,1
SKU0119,BRAND002,Cat01,BILL00109,Store 2,2017-03-09,Sale,116.0,116.0,1
SKU0120,BRAND011,Cat01,BILL00110,Store 2,2017-03-09,Sale,72.67,72.67,1
SKU0095,BRAND006,Cat01,BILL00111,Store 2,2017-03-09,Sale,86.67,86.67,1
SKU0121,BRAND001,Cat01,BILL00111,Store 2,2017-03-09,Sale,50.0,50.0,1
SKU0122,BRAND001,Cat01,BILL00112,Store 2,2017-03-10,Sale,44.0,44.0,1
SKU0050,BRAND005,Cat01,BILL00113,Store 2,2017-03-10,Sale,62.67,62.67,1
SKU0123,BRAND010,Cat02,BILL00114,Store 2,2017-03-10,Sale,23.33,23.33,1
SKU0123,BRAND010,Cat02,BILL00114,Store 2,2017-03-10,Sale,23.33,23.33,1
SKU0016,BRAND010,Cat02,BILL00114,Store 2,2017-03-10,Sale,11.67,11.67,1
SKU0124,BRAND010,Cat02,BILL00114,Store 2,2017-03-10,Sale,9.0,9.0,1
SKU0124,BRAND010,Cat02,BILL00114,Store 2,2017-03-10,Sale,9.0,9.0,1
SKU0125,BRAND010,Cat02,BILL00115,Store 2,2017-03-10,Sale,8.33,8.33,1
SKU0047,BRAND011,Cat01,BILL00116,Store 2,2017-03-10,Sale,26.0,26.0,1
SKU0126,BRAND010,Cat02,BILL00117,Store 2,2017-03-10,Sale,6.6,6.6,1
SKU0101,BRAND001,Cat01,BILL00118,Store 2,2017-03-10,Sale,68.0,68.0,1
SKU0127,BRAND016,Cat03,BILL00119,Store 2,2017-03-10,Sale,19.87,19.87,1
SKU0128,BRAND001,Cat01,BILL00120,Store 2,2017-03-10,Sale,44.0,44.0,1
SKU0129,BRAND016,Cat03,BILL00121,Store 2,2017-03-10,Sale,94.8,94.8,1
SKU0066,BRAND003,Cat01,BILL00122,Store 2,2017-03-10,Sale,80.0,80.0,1
SKU0130,BRAND006,Cat01,BILL00123,Store 2,2017-03-11,Sale,74.67,74.67,1
SKU0131,BRAND001,Cat01,BILL00123,Store 2,2017-03-11,Sale,66.67,66.67,1
SKU0132,BRAND007,Cat01,BILL00124,Store 2,2017-03-11,Sale,69.33,69.33,1
SKU0133,BRAND005,Cat01,BILL00125,Store 2,2017-03-11,Sale,84.0,84.0,1
SKU0022,BRAND010,Cat02,BILL00125,Store 2,2017-03-11,Sale,8.33,8.33,1
SKU0134,BRAND010,Cat02,BILL00126,Store 2,2017-03-11,Sale,21.67,21.67,1
SKU0135,BRAND010,Cat02,BILL00126,Store 2,2017-03-11,Sale,20.33,20.33,1
SKU0136,BRAND004,Cat01,BILL00127,Store 2,2017-03-11,Sale,100.0,100.0,1
SKU0137,BRAND007,Cat01,BILL00128,Store 2,2017-03-11,Sale,73.33,73.33,1
SKU0131,BRAND001,Cat01,BILL00129,Store 2,2017-03-11,Sale,66.67,66.67,1
SKU0138,BRAND011,Cat01,BILL00130,Store 2,2017-03-11,Sale,46.67,46.67,1
SKU0042,BRAND008,Cat01,BILL00131,Store 2,2017-03-11,Sale,40.67,40.67,1
SKU0139,BRAND009,Cat01,BILL00132,Store 2,2017-03-11,Sale,72.0,72.0,1
SKU0120,BRAND011,Cat01,BILL00133,Store 2,2017-03-11,Sale,72.67,72.67,1
SKU0140,BRAND005,Cat01,BILL00134,Store 2,2017-03-11,Sale,73.33,73.33,1
SKU0141,BRAND017,Cat01,BILL00135,Store 2,2017-03-11,Sale,93.33,93.33,1
SKU0142,BRAND004,Cat01,BILL00135,Store 2,2017-03-11,Sale,86.67,86.67,1
SKU0143,BRAND001,Cat01,BILL00135,Store 2,2017-03-11,Sale,79.33,79.33,1
SKU0100,BRAND002,Cat01,BILL00136,Store 2,2017-03-11,Sale,116.0,116.0,1
SKU0138,BRAND011,Cat01,BILL00136,Store 2,2017-03-11,Sale,46.67,46.67,1
SKU0144,BRAND014,Cat01,BILL00137,Store 2,2017-03-11,Sale,64.67,64.67,1
SKU0145,BRAND007,Cat01,BILL00138,Store 2,2017-03-12,Sale,77.33,77.33,1
SKU0146,BRAND002,Cat01,BILL00139,Store 2,2017-03-12,Sale,85.67,85.67,1
SKU0028,BRAND003,Cat01,BILL00139,Store 2,2017-03-12,Sale,77.33,77.33,1
SKU0147,BRAND004,Cat01,BILL00140,Store 2,2017-03-12,Sale,73.33,73.33,1
SKU0148,BRAND011,Cat01,BILL00141,Store 2,2017-03-12,Sale,66.0,66.0,1
SKU0140,BRAND005,Cat01,BILL00142,Store 2,2017-03-12,Sale,73.33,73.33,1
SKU0149,BRAND010,Cat02,BILL00143,Store 2,2017-03-12,Sale,15.0,15.0,1
SKU0150,BRAND005,Cat01,BILL00144,Store 2,2017-03-12,Sale,86.67,86.67,1
SKU0062,BRAND003,Cat01,BILL00144,Store 2,2017-03-12,Sale,85.33,85.33,1
SKU0151,BRAND006,Cat01,BILL00144,Store 2,2017-03-12,Sale,72.0,72.0,1
SKU0152,BRAND001,Cat01,BILL00144,Store 2,2017-03-12,Sale,68.0,68.0,1
SKU0153,BRAND014,Cat01,BILL00145,Store 2,2017-03-12,Sale,89.33,89.33,1
SKU0154,BRAND004,Cat01,BILL00146,Store 2,2017-03-12,Sale,80.0,80.0,1
SKU0155,BRAND011,Cat01,BILL00147,Store 2,2017-03-12,Sale,41.33,41.33,1
SKU0156,BRAND008,Cat01,BILL00148,Store 2,2017-03-12,Sale,40.67,40.67,1
SKU0157,BRAND005,Cat01,BILL00149,Store 2,2017-03-13,Sale,32.0,32.0,1
SKU0158,BRAND001,Cat01,BILL00150,Store 2,2017-03-13,Sale,80.67,80.67,1
SKU0159,BRAND017,Cat01,BILL00151,Store 2,2017-03-13,Sale,105.33,105.33,1
SKU0160,BRAND011,Cat01,BILL00152,Store 2,2017-03-13,Sale,26.0,26.0,1
SKU0095,BRAND006,Cat01,BILL00153,Store 2,2017-03-13,Sale,86.67,86.67,1
SKU0066,BRAND003,Cat01,BILL00154,Store 2,2017-03-13,Sale,80.0,80.0,1
SKU0161,BRAND016,Cat03,BILL00155,Store 2,2017-03-13,Sale,19.47,19.47,1
SKU0162,BRAND010,Cat02,BILL00156,Store 2,2017-03-14,Sale,21.0,21.0,1
SKU0163,BRAND019,Cat01,BILL00157,Store 2,2017-03-14,Sale,33.33,33.33,1
SKU0164,BRAND019,Cat01,BILL00158,Store 2,2017-03-14,Sale,44.0,44.0,1
SKU0022,BRAND010,Cat02,BILL00159,Store 2,2017-03-14,Sale,8.33,8.33,1
SKU0165,BRAND010,Cat02,BILL00160,Store 2,2017-03-14,Sale,7.93,7.93,1
SKU0166,BRAND007,Cat01,BILL00161,Store 2,2017-03-14,Sale,49.33,49.33,1
SKU0093,BRAND013,Cat01,BILL00162,Store 2,2017-03-14,Sale,24.0,24.0,1
SKU0167,BRAND005,Cat01,BILL00163,Store 2,2017-03-14,Sale,32.0,32.0,1
SKU0168,BRAND001,Cat01,BILL00164,Store 2,2017-03-14,Sale,111.33,111.33,1
SKU0169,BRAND003,Cat01,BILL00164,Store 2,2017-03-14,Sale,86.67,86.67,1
SKU0170,BRAND007,Cat01,BILL00165,Store 2,2017-03-15,Sale,37.33,37.33,1
SKU0168,BRAND001,Cat01,BILL00166,Store 2,2017-03-15,Sale,111.33,111.33,1
SKU0132,BRAND007,Cat01,BILL00166,Store 2,2017-03-15,Sale,69.33,69.33,1
SKU0013,BRAND003,Cat01,BILL00167,Store 2,2017-03-15,Sale,86.67,86.67,1
SKU0171,BRAND002,Cat01,BILL00168,Store 2,2017-03-15,Sale,75.0,75.0,1
SKU0102,BRAND011,Cat01,BILL00168,Store 2,2017-03-15,Sale,64.0,64.0,1
SKU0172,BRAND010,Cat02,BILL00169,Store 2,2017-03-15,Sale,23.33,23.33,1
SKU0173,BRAND003,Cat01,BILL00170,Store 2,2017-03-15,Sale,89.33,89.33,1
SKU0174,BRAND007,Cat01,BILL00171,Store 2,2017-03-15,Sale,16.0,16.0,1
SKU0175,BRAND014,Cat01,BILL00172,Store 2,2017-03-15,Sale,90.67,90.67,1
SKU0176,BRAND002,Cat01,BILL00173,Store 2,2017-03-15,Sale,113.33,113.33,1
SKU0177,BRAND016,Cat03,BILL00173,Store 2,2017-03-15,Sale,62.53,62.53,1
SKU0178,BRAND001,Cat01,BILL00174,Store 2,2017-03-15,Sale,52.67,52.67,1
SKU0087,BRAND005,Cat01,BILL00175,Store 2,2017-03-15,Sale,77.33,77.33,1
SKU0179,BRAND009,Cat01,BILL00176,Store 2,2017-03-15,Sale,71.33,71.33,1
SKU0180,BRAND007,Cat01,BILL00176,Store 2,2017-03-15,Sale,70.67,70.67,1
SKU0181,BRAND012,Cat01,BILL00177,Store 2,2017-03-15,Sale,27.32,27.32,1
SKU0182,BRAND011,Cat01,BILL00178,Store 2,2017-03-16,Sale,70.67,70.67,1
SKU0183,BRAND002,Cat01,BILL00179,Store 2,2017-03-16,Sale,96.0,96.0,1
SKU0184,BRAND006,Cat01,BILL00179,Store 2,2017-03-16,Sale,84.0,84.0,1
SKU0185,BRAND005,Cat01,BILL00180,Store 2,2017-03-16,Sale,70.67,70.67,1
SKU0186,BRAND019,Cat01,BILL00180,Store 2,2017-03-16,Sale,35.33,35.33,1
SKU0172,BRAND010,Cat02,BILL00181,Store 2,2017-03-16,Sale,23.33,23.33,1
SKU0187,BRAND010,Cat02,BILL00181,Store 2,2017-03-16,Sale,8.33,8.33,1
SKU0188,BRAND011,Cat01,BILL00182,Store 2,2017-03-16,Sale,37.33,37.33,1
SKU0189,BRAND008,Cat01,BILL00183,Store 2,2017-03-16,Sale,39.87,39.87,1
SKU0190,BRAND009,Cat01,BILL00184,Store 2,2017-03-14,Sale,42.67,42.67,1
SKU0191,BRAND003,Cat01,BILL00185,Store 2,2017-03-16,Sale,77.33,77.33,1
SKU0192,BRAND007,Cat01,BILL00186,Store 2,2017-03-16,Sale,50.67,50.67,1
SKU0193,BRAND016,Cat03,BILL00187,Store 2,2017-03-16,Sale,18.53,18.53,1
SKU0194,BRAND011,Cat01,BILL00188,Store 2,2017-03-16,Sale,52.0,52.0,1
SKU0195,BRAND010,Cat02,BILL00189,Store 2,2017-03-16,Sale,15.0,15.0,1
SKU0146,BRAND002,Cat01,BILL00190,Store 2,2017-03-16,Sale,85.67,85.67,1
SKU0009,BRAND007,Cat01,BILL00191,Store 2,2017-03-16,Sale,49.33,49.33,1
SKU0196,BRAND010,Cat02,BILL00192,Store 2,2017-03-16,Sale,7.0,7.0,1
SKU0187,BRAND010,Cat02,BILL00193,Store 2,2017-03-16,Sale,8.33,8.33,1
SKU0197,BRAND001,Cat01,BILL00194,Store 2,2017-03-17,Sale,44.0,44.0,1
SKU0163,BRAND019,Cat01,BILL00194,Store 2,2017-03-17,Sale,33.33,33.33,1
SKU0198,BRAND020,Cat05,BILL00195,Store 2,2017-03-17,Sale,65.33,65.33,1
SKU0199,BRAND001,Cat01,BILL00195,Store 2,2017-03-17,Sale,44.67,44.67,1
SKU0200,BRAND006,Cat01,BILL00196,Store 2,2017-03-17,Sale,90.67,90.67,1
SKU0201,BRAND006,Cat01,BILL00197,Store 2,2017-03-17,Sale,106.67,106.67,1
SKU0062,BRAND003,Cat01,BILL00197,Store 2,2017-03-17,Sale,85.33,85.33,1
SKU0033,BRAND003,Cat01,BILL00198,Store 2,2017-03-17,Sale,82.67,82.67,1
SKU0202,BRAND018,Cat01,BILL00198,Store 2,2017-03-17,Sale,60.0,60.0,1
SKU0203,BRAND006,Cat01,BILL00199,Store 2,2017-03-17,Sale,90.67,90.67,1
SKU0050,BRAND005,Cat01,BILL00200,Store 2,2017-03-17,Sale,62.67,62.67,1
SKU0204,BRAND001,Cat01,BILL00201,Store 2,2017-03-17,Sale,56.67,56.67,1
SKU0159,BRAND017,Cat01,BILL00202,Store 2,2017-03-17,Sale,105.33,105.33,1
SKU0205,BRAND005,Cat01,BILL00202,Store 2,2017-03-17,Sale,100.0,100.0,1
SKU0184,BRAND006,Cat01,BILL00202,Store 2,2017-03-17,Sale,84.0,84.0,1
SKU0080,BRAND005,Cat01,BILL00203,Store 2,2017-03-17,Sale,74.67,74.67,1
SKU0206,BRAND003,Cat01,BILL00204,Store 2,2017-03-17,Sale,80.0,80.0,1
SKU0159,BRAND017,Cat01,BILL00205,Store 2,2017-03-17,Sale,105.33,105.33,1
SKU0057,BRAND009,Cat01,BILL00206,Store 2,2017-03-17,Sale,64.67,64.67,1
SKU0050,BRAND005,Cat01,BILL00207,Store 2,2017-03-18,Sale,62.67,62.67,1
SKU0053,BRAND005,Cat01,BILL00208,Store 2,2017-03-18,Sale,106.67,106.67,1
SKU0207,BRAND006,Cat01,BILL00209,Store 2,2017-03-18,Sale,72.0,72.0,1
SKU0208,BRAND002,Cat01,BILL00210,Store 2,2017-03-18,Sale,77.33,77.33,1
SKU0189,BRAND008,Cat01,BILL00211,Store 2,2017-03-18,Sale,39.87,39.87,1
SKU0209,BRAND011,Cat01,BILL00212,Store 2,2017-03-18,Sale,41.33,41.33,1
SKU0210,BRAND015,Cat01,BILL00213,Store 2,2017-03-18,Sale,13.0,13.0,1
