SKU Code,Brand Code,Category,Bill Number,Store Code,Sale Date,Sale/Return,MRP,Sales Price,Sales Qty
SKU0652,BRAND027,Cat04,BILL08311,Store 4,2017-09-20,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL08311,Store 4,2017-09-20,Sale,1.33,1.33,1
SKU0637,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0652,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0632,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0639,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0652,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0635,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0639,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0637,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL08312,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU2271,BRAND078,Cat03,BILL08313,Store 4,2017-09-20,Sale,7.99,7.99,1
SKU0479,BRAND007,Cat01,BILL08314,Store 4,2017-09-20,Sale,52.67,52.67,1
SKU2272,BRAND060,Cat07,BILL08314,Store 4,2017-09-20,Sale,19.0,19.0,1
SKU2273,BRAND079,Cat03,BILL08314,Store 4,2017-09-20,Sale,8.0,8.0,1
SKU2274,BRAND051,Cat08,BILL08314,Store 4,2017-09-20,Sale,7.33,7.33,1
SKU2224,BRAND053,Cat07,BILL08315,Store 4,2017-09-20,Sale,2.47,2.47,1
SKU2275,BRAND053,Cat07,BILL08315,Store 4,2017-09-20,Sale,2.47,2.47,1
SKU2276,BRAND080,Cat07,BILL08316,Store 4,2017-09-20,Sale,11.33,11.33,1
SKU2277,BRAND023,Cat07,BILL08317,Store 4,2017-09-21,Sale,7.0,7.0,1
SKU2278,BRAND081,Cat08,BILL08318,Store 4,2017-09-21,Sale,2.6,2.6,1
SKU2279,BRAND072,Cat08,BILL08319,Store 4,2017-09-21,Sale,8.67,8.67,1
SKU2280,BRAND053,Cat07,BILL08320,Store 4,2017-08-24,Sale,2.47,2.47,1
SKU2281,BRAND065,Cat07,BILL08321,Store 4,2017-08-29,Sale,7.33,7.33,1
SKU2282,BRAND023,Cat07,BILL08322,Store 4,2017-09-21,Sale,4.0,4.0,1
SKU2283,BRAND082,Cat07,BILL08323,Store 4,2017-09-21,Sale,8.0,8.0,1
SKU2284,BRAND082,Cat07,BILL08324,Store 4,2017-09-21,Sale,8.0,8.0,1
SKU2285,BRAND059,Cat04,BILL08325,Store 4,2017-09-21,Sale,5.32,5.32,1
SKU0689,BRAND027,Cat04,BILL08326,Store 4,2017-08-29,Sale,5.2,5.2,1
SKU2286,BRAND023,Cat07,BILL08327,Store 4,2017-09-21,Sale,4.8,3.85,1
SKU2287,BRAND064,Cat04,BILL08328,Store 4,2017-09-21,Sale,9.07,9.07,1
SKU2288,BRAND056,Cat07,BILL08329,Store 4,2017-09-21,Sale,14.0,14.0,1
SKU2289,BRAND023,Cat07,BILL08329,Store 4,2017-09-21,Sale,7.67,7.67,1
SKU2152,BRAND027,Cat04,BILL08330,Store 4,2017-09-21,Sale,19.87,19.87,1
SKU2288,BRAND056,Cat07,BILL08331,Store 4,2017-09-21,Sale,14.0,14.0,1
SKU2290,BRAND082,Cat07,BILL08332,Store 4,2017-09-22,Sale,11.33,11.33,1
SKU2291,BRAND083,Cat04,BILL08332,Store 4,2017-09-22,Sale,2.67,2.67,1
SKU0663,BRAND027,Cat04,BILL08332,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08332,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0645,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,2.0,2.0,1
SKU0626,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,2.0,2.0,1
SKU0639,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0639,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0641,BRAND027,Cat04,BILL08333,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU2262,BRAND069,Cat03,BILL08334,Store 4,2017-09-22,Sale,4.33,4.33,1
SKU0653,BRAND027,Cat04,BILL08334,Store 4,2017-09-22,Sale,1.33,1.33,1
SKU0732,BRAND027,Cat04,BILL08335,Store 4,2017-09-22,Sale,4.0,4.0,1
SKU2292,BRAND084,Cat08,BILL08336,Store 4,2017-09-22,Sale,3.99,3.99,1
SKU2232,BRAND023,Cat07,BILL08337,Store 4,2017-09-23,Sale,4.67,4.67,1
SKU0631,BRAND027,Cat04,BILL08338,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2293,BRAND085,Cat02,BILL08339,Store 4,2017-09-23,Sale,3.33,3.33,1
SKU2294,BRAND086,Cat05,BILL08340,Store 4,2017-09-23,Sale,6.67,6.67,1
SKU2295,BRAND056,Cat07,BILL08341,Store 4,2017-09-23,Sale,14.0,14.0,1
SKU2235,BRAND062,Cat07,BILL08342,Store 4,2017-09-23,Sale,6.6,6.6,1
SKU0693,BRAND027,Cat04,BILL08343,Store 4,2017-09-23,Sale,9.2,9.2,1
SKU0640,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0652,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0635,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0635,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0635,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0638,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0635,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0638,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0648,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL08344,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU2296,BRAND053,Cat07,BILL08345,Store 4,2017-09-23,Sale,10.0,10.0,1
SKU2255,BRAND023,Cat07,BILL08346,Store 4,2017-09-23,Sale,4.33,4.33,1
SKU2297,BRAND053,Cat07,BILL08346,Store 4,2017-09-23,Sale,3.67,3.67,1
SKU2298,BRAND053,Cat07,BILL08346,Store 4,2017-09-23,Sale,3.67,3.67,1
SKU2227,BRAND056,Cat07,BILL08347,Store 4,2017-09-23,Sale,14.0,14.0,1
SKU2226,BRAND056,Cat07,BILL08347,Store 4,2017-09-23,Sale,14.0,14.0,1
SKU2238,BRAND061,Cat07,BILL08347,Store 4,2017-09-23,Sale,8.0,8.0,1
SKU2259,BRAND060,Cat07,BILL08348,Store 4,2017-09-23,Sale,26.67,26.67,1
SKU2226,BRAND056,Cat07,BILL08348,Store 4,2017-09-23,Sale,14.0,14.0,1
SKU2227,BRAND056,Cat07,BILL08348,Store 4,2017-09-23,Sale,14.0,14.0,1
SKU2299,BRAND060,Cat07,BILL08348,Store 4,2017-09-23,Sale,11.67,11.67,1
SKU0732,BRAND027,Cat04,BILL08349,Store 4,2017-08-29,Sale,4.0,4.0,1
SKU2294,BRAND086,Cat05,BILL08350,Store 4,2017-09-23,Sale,6.67,6.67,1
SKU2300,BRAND087,Cat02,BILL08350,Store 4,2017-09-23,Sale,5.47,5.47,1
SKU2298,BRAND053,Cat07,BILL08351,Store 4,2017-09-23,Sale,3.67,3.67,1
SKU2129,BRAND050,Cat04,BILL08352,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2134,BRAND050,Cat04,BILL08352,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2301,BRAND085,Cat02,BILL08353,Store 4,2017-09-23,Sale,26.0,26.0,1
SKU2302,BRAND085,Cat02,BILL08353,Store 4,2017-09-23,Sale,15.93,15.93,1
SKU2303,BRAND085,Cat02,BILL08353,Store 4,2017-09-23,Sale,15.0,15.0,1
SKU2304,BRAND085,Cat02,BILL08353,Store 4,2017-09-23,Sale,10.0,10.0,1
SKU2305,BRAND088,Cat03,BILL08353,Store 4,2017-09-23,Sale,9.92,9.92,1
SKU2306,BRAND089,Cat08,BILL08353,Store 4,2017-09-23,Sale,9.67,9.67,1
SKU2219,BRAND052,Cat04,BILL08353,Store 4,2017-09-23,Sale,8.65,8.65,1
SKU0713,BRAND027,Cat04,BILL08353,Store 4,2017-09-23,Sale,5.73,5.73,1
SKU0732,BRAND027,Cat04,BILL08353,Store 4,2017-09-23,Sale,4.0,4.0,1
SKU2122,BRAND050,Cat04,BILL08353,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2123,BRAND050,Cat04,BILL08353,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2307,BRAND085,Cat02,BILL08354,Store 4,2017-09-23,Sale,5.0,5.0,1
SKU0629,BRAND027,Cat04,BILL08354,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU0665,BRAND027,Cat04,BILL08354,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU0645,BRAND027,Cat04,BILL08354,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU0625,BRAND027,Cat04,BILL08354,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU0645,BRAND027,Cat04,BILL08355,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU2121,BRAND050,Cat04,BILL08356,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2308,BRAND023,Cat07,BILL08357,Store 4,2017-09-23,Sale,7.0,7.0,1
SKU0645,BRAND027,Cat04,BILL08358,Store 4,2017-09-23,Sale,2.0,2.0,1
SKU2121,BRAND050,Cat04,BILL08358,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU0633,BRAND027,Cat04,BILL08358,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL08358,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2309,BRAND065,Cat07,BILL08359,Store 4,2017-08-29,Sale,3.99,3.99,1
SKU0900,BRAND027,Cat04,BILL08360,Store 4,2017-09-23,Sale,5.73,5.73,1
SKU2310,BRAND023,Cat07,BILL08360,Store 4,2017-09-23,Sale,4.0,4.0,1
SKU2311,BRAND090,Cat05,BILL08360,Store 4,2017-09-23,Sale,3.27,3.27,1
SKU2312,BRAND023,Cat07,BILL08361,Store 4,2017-09-23,Sale,7.0,7.0,1
SKU2313,BRAND091,Cat10,BILL08361,Store 4,2017-09-23,Sale,4.67,4.67,1
SKU2313,BRAND091,Cat10,BILL08361,Store 4,2017-09-23,Sale,4.67,4.67,1
SKU0630,BRAND027,Cat04,BILL08362,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU0633,BRAND027,Cat04,BILL08362,Store 4,2017-09-23,Sale,1.33,1.33,1
SKU2314,BRAND023,Cat07,BILL08363,Store 4,2017-08-29,Sale,4.33,4.33,1
SKU2315,BRAND073,Cat02,BILL08364,Store 4,2017-09-24,Sale,4.0,4.0,1
SKU2316,BRAND023,Cat07,BILL08365,Store 4,2017-09-24,Sale,7.0,7.0,1
SKU2317,BRAND053,Cat07,BILL08365,Store 4,2017-09-24,Sale,2.47,2.47,1
SKU2318,BRAND023,Cat07,BILL08366,Store 4,2017-09-24,Sale,4.33,4.33,1
SKU2319,BRAND023,Cat07,BILL08367,Store 4,2017-09-24,Sale,3.99,3.99,1
SKU2320,BRAND027,Cat04,BILL08368,Store 4,2017-08-29,Sale,17.2,17.2,1
SKU0693,BRAND027,Cat04,BILL08368,Store 4,2017-08-29,Sale,9.2,9.2,1
SKU2134,BRAND050,Cat04,BILL08369,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2121,BRAND050,Cat04,BILL08369,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2117,BRAND050,Cat04,BILL08369,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2321,BRAND092,Cat11,BILL08370,Store 4,2017-09-24,Sale,7.99,7.99,1
SKU2322,BRAND093,Cat04,BILL08371,Store 4,2017-09-24,Sale,4.67,4.67,1
SKU0691,BRAND027,Cat04,BILL08372,Store 4,2017-09-24,Sale,5.2,5.2,1
SKU2323,BRAND094,Cat04,BILL08372,Store 4,2017-09-24,Sale,5.05,5.05,1
SKU2324,BRAND023,Cat07,BILL08373,Store 4,2017-09-24,Sale,12.33,12.33,1
SKU2325,BRAND053,Cat07,BILL08373,Store 4,2017-09-24,Sale,8.0,8.0,1
SKU2326,BRAND060,Cat07,BILL08373,Store 4,2017-09-24,Sale,8.0,8.0,1
SKU2327,BRAND053,Cat07,BILL08373,Store 4,2017-09-24,Sale,7.67,7.67,1
SKU2274,BRAND051,Cat08,BILL08373,Store 4,2017-09-24,Sale,7.33,7.33,1
SKU0707,BRAND027,Cat04,BILL08374,Store 4,2017-09-24,Sale,7.87,7.87,1
SKU0707,BRAND027,Cat04,BILL08375,Store 4,2017-09-24,Sale,7.87,7.87,1
SKU2328,BRAND060,Cat07,BILL08376,Store 4,2017-08-29,Sale,11.33,11.33,1
SKU0693,BRAND027,Cat04,BILL08376,Store 4,2017-08-29,Sale,9.2,9.2,1
SKU0630,BRAND027,Cat04,BILL08376,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU0667,BRAND027,Cat04,BILL08376,Store 4,2017-08-29,Sale,1.33,1.33,1
SKU2123,BRAND050,Cat04,BILL08377,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2134,BRAND050,Cat04,BILL08377,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2125,BRAND050,Cat04,BILL08377,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2227,BRAND056,Cat07,BILL08378,Store 4,2017-09-24,Sale,14.0,14.0,1
SKU2227,BRAND056,Cat07,BILL08379,Store 4,2017-09-24,Sale,14.0,14.0,1
SKU2329,BRAND095,Cat07,BILL08380,Store 4,2017-09-24,Sale,10.65,10.65,1
SKU2330,BRAND060,Cat07,BILL08380,Store 4,2017-09-24,Sale,8.0,8.0,1
SKU2331,BRAND065,Cat07,BILL08381,Store 4,2017-09-24,Sale,4.33,4.33,1
SKU2260,BRAND053,Cat07,BILL08382,Store 4,2017-09-24,Sale,7.67,7.67,1
SKU0713,BRAND027,Cat04,BILL08383,Store 4,2017-09-24,Sale,5.73,5.73,1
SKU2332,BRAND096,Cat04,BILL08383,Store 4,2017-09-24,Sale,4.67,4.67,1
SKU2333,BRAND097,Cat02,BILL08383,Store 4,2017-09-24,Sale,2.65,2.65,1
SKU2117,BRAND050,Cat04,BILL08383,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2334,BRAND078,Cat04,BILL08384,Store 4,2017-09-24,Sale,3.99,3.99,1
SKU2267,BRAND075,Cat08,BILL08385,Store 4,2017-09-24,Sale,6.65,6.65,1
SKU2267,BRAND075,Cat08,BILL08385,Store 4,2017-09-24,Sale,6.65,6.65,1
SKU2232,BRAND023,Cat07,BILL08386,Store 4,2017-09-24,Sale,4.67,4.67,1
SKU2335,BRAND053,Cat07,BILL08387,Store 4,2017-09-24,Sale,10.0,10.0,1
SKU2247,BRAND023,Cat07,BILL08387,Store 4,2017-09-24,Sale,8.0,8.0,1
SKU2336,BRAND070,Cat07,BILL08388,Store 4,2017-09-24,Sale,4.65,4.65,1
SKU0842,BRAND027,Cat04,BILL08389,Store 4,2017-09-24,Sale,22.53,22.53,1
SKU0692,BRAND027,Cat04,BILL08389,Store 4,2017-09-24,Sale,22.53,22.53,1
SKU0693,BRAND027,Cat04,BILL08389,Store 4,2017-09-24,Sale,9.2,9.2,1
SKU2337,BRAND023,Cat07,BILL08390,Store 4,2017-09-24,Sale,4.67,4.67,1
SKU0716,BRAND027,Cat04,BILL08391,Store 4,2017-09-24,Sale,4.0,4.0,1
SKU2128,BRAND050,Cat04,BILL08391,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2338,BRAND065,Cat07,BILL08392,Store 4,2017-09-24,Sale,4.33,4.33,1
SKU2121,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2125,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2132,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2117,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2129,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,1.33,1
SKU2128,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,0.0,1
SKU2123,BRAND050,Cat04,BILL08393,Store 4,2017-09-24,Sale,1.33,0.0,1
SKU0693,BRAND027,Cat04,BILL08394,Store 4,2017-09-24,Sale,9.2,9.2,1
SKU0715,BRAND027,Cat04,BILL08394,Store 4,2017-09-24,Sale,7.87,7.87,1
SKU2281,BRAND065,Cat07,BILL08395,Store 4,2017-08-29,Sale,7.33,7.33,1
SKU1842,BRAND027,Cat04,BILL08396,Store 4,2017-09-24,Sale,4.0,4.0,1
SKU2339,BRAND023,Cat07,BILL08397,Store 4,2017-09-24,Sale,7.67,7.67,1
SKU2340,BRAND023,Cat07,BILL08397,Store 4,2017-09-24,Sale,7.0,7.0,1
SKU2341,BRAND023,Cat07,BILL08398,Store 4,2017-09-24,Sale,5.67,5.67,1
