SKU Code,Brand Code,Category,Bill Number,Store Code,Sale Date,Sale/Return,MRP,Sales Price,Sales Qty
SKU1223,BRAND017,Cat07,BILL06453,Store 1,2017-07-04,Sale,105.33,105.33,1
SKU1325,BRAND017,Cat07,BILL06453,Store 1,2017-07-04,Sale,22.0,22.0,1
SKU1409,BRAND018,Cat07,BILL06454,Store 1,2017-07-04,Sale,24.67,24.67,1
SKU1334,BRAND018,Cat04,BILL06455,Store 1,2017-07-05,Sale,26.0,26.0,1
SKU1334,BRAND018,Cat04,BILL06456,Store 1,2017-07-05,Sale,26.0,26.0,1
SKU1523,BRAND018,Cat04,BILL06457,Store 1,2017-07-05,Sale,43.33,43.33,1
SKU1847,BRAND018,Cat04,BILL06457,Store 1,2017-07-05,Sale,43.33,43.33,1
SKU1725,BRAND017,Cat07,BILL06458,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU0797,BRAND034,Cat07,BILL06459,Store 1,2017-07-05,Sale,6.67,6.67,1
SKU0734,BRAND034,Cat07,BILL06459,Store 1,2017-07-05,Sale,6.67,6.67,1
SKU1877,BRAND017,Cat04,BILL06460,Store 1,2017-07-05,Sale,40.0,40.0,1
SKU1851,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,30.67,30.67,1
SKU1870,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,30.67,30.67,1
SKU1896,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,30.67,30.67,1
SKU0729,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU0869,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU1778,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU1756,BRAND017,Cat07,BILL06460,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU0904,BRAND034,Cat07,BILL06461,Store 1,2017-07-05,Sale,23.33,23.33,1
SKU1776,BRAND017,Cat04,BILL06462,Store 1,2017-07-05,Sale,57.33,57.33,1
SKU1392,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,33.33,33.33,1
SKU0844,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU1719,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU1672,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,25.33,25.33,1
SKU1015,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,24.0,24.0,1
SKU1037,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,24.0,24.0,1
SKU0912,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,23.33,23.33,1
SKU0950,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,23.33,23.33,1
SKU1164,BRAND018,Cat07,BILL06463,Store 1,2017-07-05,Sale,22.0,22.0,1
SKU1194,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,22.0,22.0,1
SKU1216,BRAND017,Cat07,BILL06463,Store 1,2017-07-05,Sale,22.0,22.0,1
SKU1659,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,12.67,12.67,1
SKU1507,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,12.67,12.67,1
SKU1662,BRAND034,Cat07,BILL06463,Store 1,2017-07-05,Sale,12.67,12.67,1
SKU1223,BRAND017,Cat07,BILL06464,Store 1,2017-07-05,Sale,105.33,105.33,1
SKU1078,BRAND018,Cat07,BILL06465,Store 1,2017-07-05,Sale,14.67,14.67,1
SKU1895,BRAND034,Cat07,BILL06466,Store 1,2017-07-05,Sale,21.33,21.33,1
SKU0739,BRAND018,Cat07,BILL06467,Store 1,2017-07-05,Sale,33.33,33.33,1
SKU0792,BRAND018,Cat04,BILL06467,Store 1,2017-07-05,Sale,26.53,26.53,1
SKU1018,BRAND034,Cat07,BILL06468,Store 1,2017-07-05,Sale,21.33,21.33,1
SKU1504,BRAND034,Cat07,BILL06469,Store 1,2017-07-06,Sale,23.33,23.33,1
SKU1748,BRAND034,Cat07,BILL06469,Store 1,2017-07-06,Sale,23.33,23.33,1
SKU1897,BRAND034,Cat07,BILL06469,Store 1,2017-07-06,Sale,13.33,13.33,1
SKU0061,BRAND011,Cat01,BILL06470,Store 1,2017-07-06,Sale,66.0,66.0,1
SKU0869,BRAND017,Cat07,BILL06471,Store 1,2017-07-06,Sale,25.33,25.33,1
SKU0856,BRAND018,Cat04,BILL06472,Store 1,2017-07-06,Sale,27.33,27.33,1
SKU1187,BRAND018,Cat04,BILL06473,Store 1,2017-07-06,Sale,24.67,24.67,1
SKU1060,BRAND018,Cat07,BILL06474,Store 1,2017-05-28,Sale,28.67,28.67,1
SKU0830,BRAND018,Cat04,BILL06474,Store 1,2017-05-28,Sale,21.33,21.33,1
SKU1482,BRAND018,Cat07,BILL06474,Store 1,2017-05-28,Sale,20.0,20.0,1
SKU0830,BRAND018,Cat04,BILL06475,Store 1,2017-07-06,Sale,21.33,21.33,1
SKU1310,BRAND018,Cat04,BILL06476,Store 1,2017-07-06,Sale,27.33,27.33,1
SKU1415,BRAND018,Cat07,BILL06476,Store 1,2017-07-06,Sale,17.2,17.2,1
SKU0751,BRAND034,Cat07,BILL06477,Store 1,2017-05-28,Sale,23.33,23.33,1
SKU0960,BRAND034,Cat07,BILL06478,Store 1,2017-07-06,Sale,23.33,23.33,1
SKU1304,BRAND017,Cat07,BILL06479,Store 1,2017-07-06,Sale,44.0,44.0,1
SKU1628,BRAND017,Cat07,BILL06480,Store 1,2017-07-06,Sale,28.0,28.0,1
SKU1078,BRAND018,Cat07,BILL06481,Store 1,2017-07-06,Sale,14.67,14.67,1
SKU1457,BRAND018,Cat07,BILL06482,Store 1,2017-07-06,Sale,39.33,39.33,1
SKU1301,BRAND017,Cat07,BILL06482,Store 1,2017-07-06,Sale,33.33,33.33,1
SKU1314,BRAND018,Cat07,BILL06482,Store 1,2017-07-06,Sale,22.0,22.0,1
SKU0863,BRAND018,Cat07,BILL06482,Store 1,2017-07-06,Sale,20.0,20.0,1
SKU0737,BRAND018,Cat07,BILL06483,Store 1,2017-07-06,Sale,16.67,16.67,1
SKU1898,BRAND017,Cat07,BILL06484,Store 1,2017-07-06,Sale,44.0,44.0,1
SKU0391,BRAND018,Cat01,BILL06485,Store 1,2017-07-06,Sale,60.0,60.0,1
SKU0061,BRAND011,Cat01,BILL06486,Store 1,2017-07-06,Sale,66.0,66.0,1
SKU0774,BRAND017,Cat07,BILL06486,Store 1,2017-07-06,Sale,30.67,30.67,1
SKU1899,BRAND034,Cat07,BILL06487,Store 1,2017-07-06,Sale,22.0,22.0,1
SKU1900,BRAND028,Cat01,BILL06488,Store 1,2017-07-06,Sale,68.0,68.0,1
SKU1140,BRAND017,Cat07,BILL06488,Store 1,2017-07-06,Sale,33.33,33.33,1
SKU0160,BRAND011,Cat01,BILL06488,Store 1,2017-07-06,Sale,26.0,26.0,1
SKU0827,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,23.33,23.33,1
SKU0919,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,12.67,12.67,1
SKU1013,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,12.67,12.67,1
SKU1810,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,12.67,12.67,1
SKU1059,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,6.67,6.67,1
SKU1901,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,6.67,6.67,1
SKU1010,BRAND034,Cat07,BILL06488,Store 1,2017-07-06,Sale,6.67,6.67,1
SKU1334,BRAND018,Cat04,BILL06489,Store 1,2017-07-07,Sale,26.0,26.0,1
SKU1585,BRAND034,Cat07,BILL06489,Store 1,2017-07-07,Sale,20.67,20.67,1
SKU1902,BRAND048,Cat07,BILL06489,Store 1,2017-07-07,Sale,16.33,16.33,1
SKU1350,BRAND018,Cat04,BILL06490,Store 1,2017-07-07,Sale,26.0,26.0,1
SKU1334,BRAND018,Cat04,BILL06490,Store 1,2017-07-07,Sale,26.0,26.0,1
SKU1584,BRAND034,Cat07,BILL06490,Store 1,2017-07-07,Sale,17.33,17.33,1
SKU1903,BRAND018,Cat04,BILL06491,Store 1,2017-05-28,Sale,26.0,26.0,1
SKU0160,BRAND011,Cat01,BILL06492,Store 1,2017-07-07,Sale,26.0,26.0,1
SKU0785,BRAND017,Cat07,BILL06492,Store 1,2017-07-07,Sale,24.67,24.67,1
SKU1287,BRAND018,Cat04,BILL06493,Store 1,2017-07-07,Sale,38.0,38.0,1
SKU0471,BRAND007,Cat01,BILL06494,Store 1,2017-07-07,Sale,50.67,50.67,1
SKU0905,BRAND017,Cat07,BILL06495,Store 1,2017-07-07,Sale,28.0,28.0,1
SKU1175,BRAND018,Cat07,BILL06496,Store 1,2017-07-07,Sale,22.0,22.0,1
SKU1257,BRAND018,Cat04,BILL06497,Store 1,2017-07-07,Sale,42.67,42.67,1
SKU1000,BRAND034,Cat07,BILL06498,Store 1,2017-07-08,Sale,21.33,21.33,1
SKU1067,BRAND017,Cat07,BILL06499,Store 1,2017-07-08,Sale,33.33,33.33,1
SKU1899,BRAND034,Cat07,BILL06500,Store 1,2017-07-08,Sale,22.0,22.0,1
SKU1904,BRAND003,Cat01,BILL06501,Store 1,2017-05-28,Sale,109.33,109.33,1
SKU1725,BRAND017,Cat07,BILL06502,Store 1,2017-07-08,Sale,25.33,25.33,1
SKU1237,BRAND018,Cat07,BILL06503,Store 1,2017-07-08,Return,20.0,20.0,-1
SKU1174,BRAND018,Cat07,BILL06504,Store 1,2017-07-08,Sale,22.0,22.0,1
SKU1329,BRAND018,Cat07,BILL06505,Store 1,2017-07-08,Sale,20.0,20.0,1
SKU1095,BRAND018,Cat07,BILL06506,Store 1,2017-05-28,Sale,22.0,22.0,1
SKU1905,BRAND034,Cat07,BILL06506,Store 1,2017-05-28,Sale,12.67,12.67,1
SKU1906,BRAND017,Cat07,BILL06507,Store 1,2017-07-08,Sale,25.33,25.33,1
SKU1425,BRAND017,Cat07,BILL06508,Store 1,2017-07-08,Sale,26.0,26.0,1
SKU0956,BRAND034,Cat07,BILL06509,Store 1,2017-07-08,Sale,39.87,39.87,1
SKU1333,BRAND018,Cat04,BILL06510,Store 1,2017-07-08,Sale,64.0,64.0,1
SKU1811,BRAND017,Cat07,BILL06511,Store 1,2017-07-08,Sale,25.33,25.33,1
SKU0960,BRAND034,Cat07,BILL06512,Store 1,2017-07-08,Sale,23.33,23.33,1
SKU1459,BRAND034,Cat07,BILL06513,Store 1,2017-07-08,Sale,23.33,23.33,1
SKU1223,BRAND017,Cat07,BILL06514,Store 1,2017-07-08,Sale,105.33,105.33,1
SKU1684,BRAND017,Cat07,BILL06515,Store 1,2017-07-08,Sale,25.33,25.33,1
SKU0747,BRAND034,Cat07,BILL06515,Store 1,2017-07-08,Sale,23.33,23.33,1
SKU1257,BRAND018,Cat04,BILL06516,Store 1,2017-07-08,Sale,42.67,42.67,1
SKU1907,BRAND022,Cat01,BILL06517,Store 1,2017-05-28,Sale,58.67,58.67,1
SKU1908,BRAND017,Cat04,BILL06518,Store 1,2017-07-09,Sale,28.0,28.0,1
SKU1028,BRAND034,Cat07,BILL06519,Store 1,2017-07-09,Sale,20.0,20.0,1
SKU1243,BRAND034,Cat07,BILL06520,Store 1,2017-07-09,Sale,20.67,20.67,1
SKU1864,BRAND034,Cat07,BILL06521,Store 1,2017-05-29,Sale,6.67,6.67,1
SKU1069,BRAND018,Cat04,BILL06522,Store 1,2017-07-09,Sale,30.0,30.0,1
SKU1549,BRAND018,Cat07,BILL06523,Store 1,2017-07-09,Sale,22.0,22.0,1
SKU0869,BRAND017,Cat07,BILL06524,Store 1,2017-07-09,Sale,25.33,25.33,1
SKU1724,BRAND017,Cat07,BILL06525,Store 1,2017-07-09,Sale,44.0,44.0,1
SKU1909,BRAND028,Cat01,BILL06526,Store 1,2017-07-10,Sale,81.33,81.33,1
SKU1910,BRAND022,Cat01,BILL06526,Store 1,2017-07-10,Sale,79.33,79.33,1
SKU1508,BRAND017,Cat04,BILL06527,Store 1,2017-07-10,Sale,65.33,65.33,1
SKU0759,BRAND017,Cat04,BILL06528,Store 1,2017-07-10,Sale,86.67,86.67,1
SKU1275,BRAND018,Cat04,BILL06529,Store 1,2017-07-10,Sale,28.67,28.67,1
SKU1078,BRAND018,Cat07,BILL06530,Store 1,2017-07-10,Sale,14.67,14.67,1
SKU1349,BRAND018,Cat04,BILL06531,Store 1,2017-07-10,Sale,35.33,35.33,1
SKU1287,BRAND018,Cat04,BILL06532,Store 1,2017-07-10,Sale,38.0,38.0,1
SKU0980,BRAND034,Cat07,BILL06533,Store 1,2017-07-11,Sale,23.33,23.33,1
SKU0904,BRAND034,Cat07,BILL06533,Store 1,2017-07-11,Sale,23.33,23.33,1
SKU1911,BRAND022,Cat01,BILL06534,Store 1,2017-07-11,Sale,73.33,73.33,1
SKU1269,BRAND017,Cat04,BILL06535,Store 1,2017-07-11,Sale,63.33,63.33,1
SKU1330,BRAND018,Cat07,BILL06536,Store 1,2017-07-11,Sale,22.0,22.0,1
SKU0856,BRAND018,Cat04,BILL06537,Store 1,2017-07-11,Sale,27.33,27.33,1
SKU0018,BRAND007,Cat01,BILL06538,Store 1,2017-07-11,Sale,62.67,62.67,1
SKU1719,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU1672,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU1828,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU1684,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU0844,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU1778,BRAND017,Cat07,BILL06539,Store 1,2017-07-11,Sale,25.33,25.33,1
SKU0110,BRAND011,Cat01,BILL06540,Store 1,2017-07-11,Sale,66.0,66.0,1
SKU0792,BRAND018,Cat04,BILL06541,Store 1,2017-07-11,Sale,26.53,26.53,2
SKU1131,BRAND018,Cat07,BILL06541,Store 1,2017-07-11,Sale,17.2,17.2,2
SKU1188,BRAND018,Cat04,BILL06542,Store 1,2017-07-11,Sale,20.67,20.67,1
SKU1912,BRAND048,Cat04,BILL06543,Store 1,2017-07-12,Sale,66.0,66.0,1
SKU1913,BRAND028,Cat01,BILL06544,Store 1,2017-07-12,Sale,63.33,63.33,1
SKU0922,BRAND017,Cat07,BILL06544,Store 1,2017-07-12,Sale,44.0,44.0,1
SKU0904,BRAND034,Cat07,BILL06545,Store 1,2017-07-12,Sale,23.33,23.33,1
SKU0911,BRAND018,Cat07,BILL06546,Store 1,2017-07-12,Sale,39.33,39.33,1
SKU1914,BRAND046,Cat04,BILL06547,Store 1,2017-07-12,Sale,25.33,25.33,1
SKU1777,BRAND034,Cat07,BILL06548,Store 1,2017-07-12,Sale,12.67,12.67,1
SKU1364,BRAND018,Cat07,BILL06549,Store 1,2017-07-12,Sale,47.33,47.33,1
SKU0051,BRAND003,Cat01,BILL06550,Store 1,2017-07-12,Sale,32.0,32.0,1
SKU1915,BRAND048,Cat07,BILL06551,Store 1,2017-07-12,Sale,23.33,23.33,1
SKU1916,BRAND028,Cat01,BILL06552,Store 1,2017-05-29,Sale,78.67,78.67,1
SKU1000,BRAND034,Cat07,BILL06553,Store 1,2017-07-12,Sale,21.33,21.33,1
SKU1016,BRAND034,Cat07,BILL06553,Store 1,2017-07-12,Sale,12.67,12.67,1
SKU1578,BRAND034,Cat07,BILL06554,Store 1,2017-07-12,Sale,12.67,12.67,1
SKU1753,BRAND017,Cat07,BILL06555,Store 1,2017-07-12,Sale,46.67,46.67,1
SKU1679,BRAND017,Cat07,BILL06555,Store 1,2017-07-12,Sale,46.67,46.67,1
SKU1917,BRAND017,Cat07,BILL06555,Store 1,2017-07-12,Sale,44.0,44.0,1
SKU1147,BRAND017,Cat04,BILL06555,Store 1,2017-07-12,Sale,30.67,30.67,1
SKU1202,BRAND018,Cat07,BILL06555,Store 1,2017-07-12,Sale,22.0,22.0,1
SKU1437,BRAND018,Cat07,BILL06556,Store 1,2017-07-12,Sale,28.67,28.67,1
SKU0830,BRAND018,Cat04,BILL06556,Store 1,2017-07-12,Sale,21.33,21.33,1
SKU1076,BRAND018,Cat07,BILL06557,Store 1,2017-05-29,Sale,22.0,22.0,1
SKU1485,BRAND018,Cat07,BILL06557,Store 1,2017-05-29,Sale,22.0,22.0,1
SKU1346,BRAND018,Cat07,BILL06557,Store 1,2017-05-29,Sale,22.0,22.0,1
SKU1095,BRAND018,Cat07,BILL06557,Store 1,2017-05-29,Sale,22.0,22.0,1
SKU1322,BRAND018,Cat07,BILL06557,Store 1,2017-05-29,Sale,22.0,22.0,1
SKU1684,BRAND017,Cat07,BILL06558,Store 1,2017-07-12,Sale,25.33,25.33,1
SKU0648,BRAND027,Cat04,BILL06559,Store 1,2017-07-12,Sale,1.33,1.33,1
SKU0648,BRAND027,Cat04,BILL06559,Store 1,2017-07-12,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL06559,Store 1,2017-07-12,Sale,1.33,1.33,1
SKU1279,BRAND017,Cat04,BILL06560,Store 1,2017-07-12,Sale,30.0,30.0,1
SKU1133,BRAND034,Cat07,BILL06560,Store 1,2017-07-12,Sale,6.67,6.67,1
SKU1918,BRAND003,Cat01,BILL06561,Store 1,2017-07-12,Sale,86.67,86.67,1
SKU1919,BRAND022,Cat01,BILL06561,Store 1,2017-07-12,Sale,73.33,73.33,1
SKU1131,BRAND018,Cat07,BILL06562,Store 1,2017-07-12,Sale,17.2,17.2,1
SKU1326,BRAND018,Cat07,BILL06563,Store 1,2017-05-29,Sale,38.67,38.67,1
SKU0904,BRAND034,Cat07,BILL06564,Store 1,2017-07-13,Sale,23.33,23.33,1
SKU1920,BRAND048,Cat07,BILL06565,Store 1,2017-07-13,Sale,37.33,37.33,1
SKU0903,BRAND034,Cat07,BILL06565,Store 1,2017-07-13,Sale,23.33,23.33,1
SKU0644,BRAND027,Cat04,BILL06566,Store 1,2017-07-13,Sale,2.0,2.0,1
SKU0663,BRAND027,Cat04,BILL06566,Store 1,2017-07-13,Sale,1.33,1.33,1
SKU1206,BRAND018,Cat07,BILL06567,Store 1,2017-07-13,Sale,20.67,20.67,1
SKU0747,BRAND034,Cat07,BILL06568,Store 1,2017-07-13,Sale,23.33,23.33,1
SKU1000,BRAND034,Cat07,BILL06569,Store 1,2017-07-13,Sale,21.33,21.33,1
SKU1644,BRAND034,Cat07,BILL06570,Store 1,2017-07-13,Sale,29.33,29.33,1
SKU1335,BRAND017,Cat07,BILL06570,Store 1,2017-07-13,Sale,26.0,26.0,1
SKU1610,BRAND018,Cat07,BILL06570,Store 1,2017-07-13,Sale,24.67,24.67,1
SKU0624,BRAND027,Cat04,BILL06571,Store 1,2017-07-13,Sale,2.0,2.0,1
SKU0652,BRAND027,Cat04,BILL06571,Store 1,2017-07-13,Sale,1.33,1.33,1
SKU1187,BRAND018,Cat04,BILL06572,Store 1,2017-07-13,Sale,24.67,24.67,1
SKU1921,BRAND048,Cat07,BILL06573,Store 1,2017-07-13,Sale,24.67,24.67,1
SKU0904,BRAND034,Cat07,BILL06574,Store 1,2017-07-13,Sale,23.33,23.33,1
SKU0908,BRAND018,Cat04,BILL06575,Store 1,2017-07-14,Sale,30.67,30.67,1
SKU0274,BRAND007,Cat01,BILL06576,Store 1,2017-07-14,Sale,65.33,65.33,1
SKU0645,BRAND027,Cat04,BILL06577,Store 1,2017-07-14,Sale,2.0,2.0,1
SKU0654,BRAND027,Cat04,BILL06577,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0654,BRAND027,Cat04,BILL06577,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0654,BRAND027,Cat04,BILL06577,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0641,BRAND027,Cat04,BILL06578,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0639,BRAND027,Cat04,BILL06578,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0642,BRAND027,Cat04,BILL06578,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU1101,BRAND018,Cat04,BILL06579,Store 1,2017-07-14,Sale,49.33,49.33,1
SKU1139,BRAND017,Cat07,BILL06580,Store 1,2017-07-14,Sale,33.33,33.33,1
SKU0909,BRAND034,Cat07,BILL06580,Store 1,2017-07-14,Sale,23.33,23.33,1
SKU1179,BRAND034,Cat07,BILL06580,Store 1,2017-07-14,Sale,6.67,6.67,1
SKU0635,BRAND027,Cat04,BILL06581,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0737,BRAND018,Cat07,BILL06582,Store 1,2017-07-14,Sale,16.67,16.67,1
SKU1756,BRAND017,Cat07,BILL06583,Store 1,2017-07-14,Sale,25.33,25.33,1
SKU0913,BRAND018,Cat07,BILL06583,Store 1,2017-07-14,Sale,20.0,20.0,1
SKU1679,BRAND017,Cat07,BILL06584,Store 1,2017-07-14,Sale,46.67,46.67,1
SKU0926,BRAND017,Cat07,BILL06584,Store 1,2017-07-14,Sale,30.67,30.67,1
SKU0624,BRAND027,Cat04,BILL06585,Store 1,2017-07-14,Sale,2.0,2.0,1
SKU0650,BRAND027,Cat04,BILL06585,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0652,BRAND027,Cat04,BILL06585,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL06585,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU1553,BRAND018,Cat04,BILL06586,Store 1,2017-07-14,Sale,27.33,27.33,1
SKU0640,BRAND027,Cat04,BILL06587,Store 1,2017-07-14,Sale,1.33,1.33,1
SKU0343,BRAND007,Cat01,BILL06588,Store 1,2017-05-29,Sale,77.33,77.33,1
