SKU Code,Brand Code,Category,Bill Number,Store Code,Sale Date,Sale/Return,MRP,Sales Price,Sales Qty
SKU0747,BRAND034,Cat07,BILL02606,Store 5,2017-09-17,Sale,23.33,23.33,1
SKU0748,BRAND035,Cat08,BILL02607,Store 5,2017-09-17,Sale,5.2,5.2,1
SKU0749,BRAND035,Cat08,BILL02607,Store 5,2017-09-17,Sale,5.2,5.2,1
SKU0750,BRAND035,Cat08,BILL02607,Store 5,2017-09-17,Sale,5.2,5.2,1
SKU0732,BRAND027,Cat04,BILL02608,Store 5,2017-09-17,Sale,4.0,4.0,1
SKU0629,BRAND027,Cat04,BILL02609,Store 5,2017-09-17,Sale,2.0,2.0,1
SKU0641,BRAND027,Cat04,BILL02609,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02609,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0663,BRAND027,Cat04,BILL02609,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02609,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0751,BRAND034,Cat07,BILL02610,Store 5,2017-09-17,Sale,23.33,23.33,1
SKU0752,BRAND034,Cat07,BILL02610,Store 5,2017-09-17,Sale,17.33,17.33,1
SKU0745,BRAND033,Cat07,BILL02610,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0624,BRAND027,Cat04,BILL02610,Store 5,2017-09-17,Sale,2.0,2.0,1
SKU0753,BRAND033,Cat07,BILL02611,Store 5,2017-09-17,Sale,7.33,7.33,1
SKU0653,BRAND027,Cat04,BILL02612,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02612,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0754,BRAND018,Cat07,BILL02613,Store 5,2017-09-17,Sale,22.67,22.67,1
SKU0650,BRAND027,Cat04,BILL02614,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0676,BRAND001,Cat01,BILL02615,Store 5,2017-09-17,Sale,78.0,78.0,1
SKU0742,BRAND033,Cat07,BILL02616,Store 5,2017-09-17,Sale,16.67,16.67,1
SKU0755,BRAND033,Cat07,BILL02616,Store 5,2017-09-17,Sale,11.33,11.33,1
SKU0756,BRAND033,Cat07,BILL02617,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0757,BRAND033,Cat07,BILL02617,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0758,BRAND006,Cat01,BILL02618,Store 5,2017-09-17,Sale,109.33,109.33,1
SKU0759,BRAND017,Cat04,BILL02618,Store 5,2017-09-17,Sale,86.67,86.67,1
SKU0760,BRAND018,Cat04,BILL02618,Store 5,2017-09-17,Sale,52.67,52.67,1
SKU0737,BRAND018,Cat07,BILL02618,Store 5,2017-09-17,Sale,18.0,18.0,1
SKU0761,BRAND033,Cat07,BILL02619,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0744,BRAND033,Cat07,BILL02619,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0762,BRAND033,Cat07,BILL02619,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0745,BRAND033,Cat07,BILL02619,Store 5,2017-09-17,Sale,7.93,7.93,1
SKU0167,BRAND005,Cat01,BILL02620,Store 5,2017-09-17,Sale,32.0,32.0,1
SKU0763,BRAND033,Cat07,BILL02621,Store 5,2017-09-17,Sale,9.33,9.33,1
SKU0630,BRAND027,Cat04,BILL02621,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0641,BRAND027,Cat04,BILL02621,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0642,BRAND027,Cat04,BILL02621,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0737,BRAND018,Cat07,BILL02622,Store 5,2017-09-17,Sale,18.0,18.0,1
SKU0636,BRAND027,Cat04,BILL02622,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0764,BRAND034,Cat07,BILL02623,Store 5,2017-09-17,Sale,26.0,26.0,1
SKU0636,BRAND027,Cat04,BILL02624,Store 5,2017-09-17,Sale,1.33,1.33,1
SKU0624,BRAND027,Cat04,BILL02625,Store 5,2017-09-18,Sale,2.0,2.0,1
SKU0624,BRAND027,Cat04,BILL02625,Store 5,2017-09-18,Sale,2.0,2.0,1
SKU0624,BRAND027,Cat04,BILL02625,Store 5,2017-09-18,Sale,2.0,2.0,1
SKU0624,BRAND027,Cat04,BILL02625,Store 5,2017-09-18,Sale,2.0,2.0,1
SKU0624,BRAND027,Cat04,BILL02626,Store 5,2017-09-18,Sale,2.0,2.0,1
SKU0636,BRAND027,Cat04,BILL02626,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0765,BRAND033,Cat07,BILL02627,Store 5,2017-09-18,Sale,7.67,7.67,1
SKU0650,BRAND027,Cat04,BILL02627,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02627,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02627,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02627,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0766,BRAND033,Cat07,BILL02628,Store 5,2017-09-18,Sale,10.67,10.67,1
SKU0767,BRAND033,Cat07,BILL02628,Store 5,2017-09-18,Sale,10.67,10.67,1
SKU0630,BRAND027,Cat04,BILL02629,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02629,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0768,BRAND033,Cat07,BILL02630,Store 5,2017-09-18,Sale,7.93,7.93,1
SKU0769,BRAND033,Cat07,BILL02631,Store 5,2017-09-18,Sale,12.67,12.67,1
SKU0641,BRAND027,Cat04,BILL02632,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0641,BRAND027,Cat04,BILL02632,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02632,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0770,BRAND033,Cat07,BILL02633,Store 5,2017-09-18,Sale,5.33,5.33,1
SKU0771,BRAND018,Cat04,BILL02634,Store 5,2017-09-18,Sale,28.0,28.0,1
SKU0772,BRAND011,Cat01,BILL02635,Store 5,2017-09-18,Sale,52.0,52.0,1
SKU0773,BRAND007,Cat01,BILL02635,Store 5,2017-09-18,Sale,49.33,49.33,1
SKU0774,BRAND017,Cat07,BILL02636,Store 5,2017-09-18,Sale,33.33,33.33,1
SKU0775,BRAND017,Cat07,BILL02636,Store 5,2017-09-18,Sale,28.67,28.67,1
SKU0776,BRAND017,Cat07,BILL02636,Store 5,2017-09-18,Sale,22.0,22.0,1
SKU0653,BRAND027,Cat04,BILL02637,Store 5,2017-09-18,Sale,1.33,1.33,1
SKU0742,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,16.67,16.67,1
SKU0777,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,16.67,16.67,1
SKU0741,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,16.67,16.67,1
SKU0778,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,16.67,16.67,1
SKU0735,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0744,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0779,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0768,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0744,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0735,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0780,BRAND033,Cat07,BILL02638,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0781,BRAND034,Cat07,BILL02639,Store 5,2017-09-19,Sale,6.67,6.67,1
SKU0765,BRAND033,Cat07,BILL02640,Store 5,2017-09-19,Sale,7.67,7.67,1
SKU0782,BRAND033,Cat07,BILL02641,Store 5,2017-09-19,Sale,7.33,7.33,1
SKU0768,BRAND033,Cat07,BILL02642,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0783,BRAND017,Cat07,BILL02643,Store 5,2017-09-19,Sale,60.0,60.0,1
SKU0784,BRAND017,Cat07,BILL02644,Store 5,2017-09-19,Sale,40.0,40.0,1
SKU0785,BRAND017,Cat07,BILL02644,Store 5,2017-09-19,Sale,27.33,27.33,1
SKU0637,BRAND027,Cat04,BILL02645,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0756,BRAND033,Cat07,BILL02646,Store 5,2017-09-19,Sale,7.93,7.93,1
SKU0650,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0663,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0663,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0633,BRAND027,Cat04,BILL02646,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02647,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02647,Store 5,2017-09-19,Sale,1.33,1.33,1
SKU0786,BRAND017,Cat07,BILL02648,Store 5,2017-09-19,Sale,36.67,36.67,1
SKU0787,BRAND018,Cat07,BILL02649,Store 5,2017-09-20,Sale,20.0,20.0,1
SKU0788,BRAND033,Cat07,BILL02650,Store 5,2017-09-20,Sale,7.33,7.33,1
SKU0633,BRAND027,Cat04,BILL02651,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02651,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0735,BRAND033,Cat07,BILL02652,Store 5,2017-09-20,Sale,7.93,7.93,1
SKU0735,BRAND033,Cat07,BILL02653,Store 5,2017-09-20,Sale,7.93,7.93,1
SKU0742,BRAND033,Cat07,BILL02654,Store 5,2017-09-20,Sale,16.67,16.67,1
SKU0789,BRAND017,Cat07,BILL02655,Store 5,2017-09-20,Sale,48.0,48.0,1
SKU0790,BRAND034,Cat07,BILL02656,Store 5,2017-09-20,Sale,6.67,6.67,1
SKU0624,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,2.0,2.0,1
SKU0664,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,2.0,2.0,1
SKU0648,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02656,Store 5,2017-09-20,Sale,1.33,1.33,1
SKU0791,BRAND018,Cat07,BILL02657,Store 5,2017-09-21,Sale,22.0,22.0,1
SKU0624,BRAND027,Cat04,BILL02658,Store 5,2017-09-21,Sale,2.0,2.0,1
SKU0653,BRAND027,Cat04,BILL02658,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02659,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02659,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02659,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0669,BRAND027,Cat04,BILL02659,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0792,BRAND018,Cat04,BILL02660,Store 5,2017-09-21,Sale,29.33,29.33,1
SKU0793,BRAND033,Cat07,BILL02660,Store 5,2017-09-21,Sale,10.67,10.67,1
SKU0551,BRAND006,Cat01,BILL02661,Store 5,2017-09-21,Sale,86.67,86.67,1
SKU0794,BRAND017,Cat07,BILL02662,Store 5,2017-09-21,Sale,44.0,44.0,1
SKU0772,BRAND011,Cat01,BILL02663,Store 5,2017-09-21,Sale,52.0,52.0,1
SKU0650,BRAND027,Cat04,BILL02664,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0795,BRAND011,Cat01,BILL02665,Store 5,2017-09-21,Sale,37.33,37.33,1
SKU0653,BRAND027,Cat04,BILL02666,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0741,BRAND033,Cat07,BILL02667,Store 5,2017-09-21,Sale,16.67,16.67,1
SKU0761,BRAND033,Cat07,BILL02667,Store 5,2017-09-21,Sale,7.93,7.93,1
SKU0796,BRAND034,Cat07,BILL02668,Store 5,2017-09-21,Sale,12.67,12.67,1
SKU0797,BRAND034,Cat07,BILL02668,Store 5,2017-09-21,Sale,6.67,6.67,1
SKU0651,BRAND027,Cat04,BILL02669,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0637,BRAND027,Cat04,BILL02669,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0798,BRAND033,Cat07,BILL02670,Store 5,2017-09-21,Sale,10.67,10.67,1
SKU0799,BRAND033,Cat07,BILL02670,Store 5,2017-09-21,Sale,9.33,9.33,1
SKU0736,BRAND033,Cat07,BILL02670,Store 5,2017-09-21,Sale,8.67,8.67,1
SKU0800,BRAND033,Cat07,BILL02670,Store 5,2017-09-21,Sale,7.93,7.93,1
SKU0702,BRAND027,Cat04,BILL02670,Store 5,2017-09-21,Sale,4.0,4.0,1
SKU0624,BRAND027,Cat04,BILL02670,Store 5,2017-09-21,Sale,2.0,2.0,1
SKU0630,BRAND027,Cat04,BILL02670,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL02670,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02671,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0801,BRAND033,Cat07,BILL02672,Store 5,2017-09-21,Sale,3.33,3.33,1
SKU0802,BRAND017,Cat07,BILL02673,Store 5,2017-09-21,Sale,36.67,36.67,1
SKU0702,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,4.0,4.0,1
SKU0629,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,2.0,2.0,1
SKU0650,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0642,BRAND027,Cat04,BILL02673,Store 5,2017-09-21,Sale,1.33,1.33,1
SKU0803,BRAND027,Cat04,BILL02674,Store 5,2017-09-21,Sale,4.0,4.0,1
SKU0690,BRAND027,Cat04,BILL02674,Store 5,2017-09-21,Sale,4.0,4.0,1
SKU0768,BRAND033,Cat07,BILL02675,Store 5,2017-09-21,Sale,7.93,7.93,1
SKU0765,BRAND033,Cat07,BILL02675,Store 5,2017-09-21,Sale,7.67,7.67,1
SKU0675,BRAND007,Cat01,BILL02676,Store 5,2017-09-21,Sale,50.67,50.67,1
SKU0642,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0630,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0637,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0637,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0648,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0651,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0642,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02677,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0738,BRAND033,Cat07,BILL02678,Store 5,2017-09-22,Sale,13.32,13.32,1
SKU0804,BRAND033,Cat07,BILL02678,Store 5,2017-09-22,Sale,8.67,8.67,1
SKU0805,BRAND033,Cat07,BILL02679,Store 5,2017-09-22,Sale,7.93,7.93,1
SKU0806,BRAND033,Cat07,BILL02680,Store 5,2017-09-22,Sale,7.93,7.93,1
SKU0807,BRAND018,Cat04,BILL02681,Store 5,2017-09-22,Sale,43.33,43.33,1
SKU0771,BRAND018,Cat04,BILL02681,Store 5,2017-09-22,Sale,28.0,28.0,1
SKU0650,BRAND027,Cat04,BILL02682,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0808,BRAND017,Cat07,BILL02683,Store 5,2017-09-22,Sale,30.67,30.67,1
SKU0744,BRAND033,Cat07,BILL02684,Store 5,2017-09-22,Sale,7.93,7.93,1
SKU0810,BRAND018,Cat07,BILL02685,Store 5,2017-09-22,Sale,20.0,22.0,1
SKU0653,BRAND027,Cat04,BILL02686,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0811,BRAND018,Cat04,BILL02687,Store 5,2017-09-22,Sale,50.0,50.0,1
SKU0805,BRAND033,Cat07,BILL02688,Store 5,2017-09-22,Sale,7.93,7.93,1
SKU0012,BRAND008,Cat01,BILL02689,Store 5,2017-09-22,Sale,40.67,40.67,1
SKU0812,BRAND033,Cat07,BILL02690,Store 5,2017-09-22,Sale,7.67,7.67,1
SKU0630,BRAND027,Cat04,BILL02691,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0653,BRAND027,Cat04,BILL02691,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0626,BRAND027,Cat04,BILL02692,Store 5,2017-09-22,Sale,2.0,2.0,1
SKU0702,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,4.0,4.0,2
SKU0664,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,2.0,2.0,2
SKU0665,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,2.0,2.0,2
SKU0641,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,1.33,1.33,2
SKU0648,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,1.33,1.33,2
SKU0636,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02693,Store 5,2017-09-22,Sale,1.33,1.33,2
SKU0798,BRAND033,Cat07,BILL02694,Store 5,2017-09-23,Sale,10.67,10.67,1
SKU0732,BRAND027,Cat04,BILL02694,Store 5,2017-09-23,Sale,4.0,4.0,1
SKU0813,BRAND017,Cat07,BILL02695,Store 5,2017-09-23,Sale,46.67,46.67,1
SKU0564,BRAND009,Cat01,BILL02696,Store 5,2017-09-23,Sale,100.0,100.0,1
SKU0624,BRAND027,Cat04,BILL02697,Store 5,2017-09-23,Sale,2.0,2.0,1
SKU0645,BRAND027,Cat04,BILL02697,Store 5,2017-09-23,Sale,2.0,2.0,1
SKU0653,BRAND027,Cat04,BILL02697,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0650,BRAND027,Cat04,BILL02697,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0648,BRAND027,Cat04,BILL02698,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0814,BRAND018,Cat07,BILL02699,Store 5,2017-09-23,Sale,24.67,24.67,1
SKU0628,BRAND027,Cat04,BILL02700,Store 5,2017-09-23,Sale,2.0,2.0,1
SKU0637,BRAND027,Cat04,BILL02700,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0741,BRAND033,Cat07,BILL02701,Store 5,2017-09-23,Sale,16.67,16.67,1
SKU0815,BRAND033,Cat07,BILL02701,Store 5,2017-09-23,Sale,10.67,10.67,2
SKU0626,BRAND027,Cat04,BILL02701,Store 5,2017-09-23,Sale,2.0,2.0,1
SKU0816,BRAND034,Cat07,BILL02702,Store 5,2017-09-23,Sale,17.33,17.33,1
SKU0817,BRAND034,Cat07,BILL02702,Store 5,2017-09-23,Sale,12.67,12.67,1
SKU0636,BRAND027,Cat04,BILL02703,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0818,BRAND033,Cat07,BILL02704,Store 5,2017-09-23,Sale,7.33,7.33,1
SKU0819,BRAND033,Cat07,BILL02704,Store 5,2017-09-23,Sale,7.33,7.33,1
SKU0753,BRAND033,Cat07,BILL02704,Store 5,2017-09-23,Sale,7.33,7.33,1
SKU0820,BRAND033,Cat07,BILL02704,Store 5,2017-09-23,Sale,7.33,7.33,1
SKU0821,BRAND033,Cat07,BILL02705,Store 5,2017-09-23,Sale,7.33,7.33,1
SKU0822,BRAND027,Cat04,BILL02705,Store 5,2017-09-23,Sale,4.0,4.0,1
SKU0624,BRAND027,Cat04,BILL02706,Store 5,2017-09-23,Sale,2.0,2.0,1
SKU0650,BRAND027,Cat04,BILL02706,Store 5,2017-09-23,Sale,1.33,1.33,1
SKU0624,BRAND027,Cat04,BILL02707,Store 5,2017-09-24,Sale,2.0,2.0,1
SKU0653,BRAND027,Cat04,BILL02707,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0663,BRAND027,Cat04,BILL02707,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0682,BRAND007,Cat01,BILL02708,Store 5,2017-09-24,Sale,69.33,69.33,1
SKU0823,BRAND033,Cat07,BILL02709,Store 5,2017-09-24,Sale,14.0,14.0,1
SKU0653,BRAND027,Cat04,BILL02710,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0824,BRAND018,Cat07,BILL02711,Store 5,2017-09-24,Sale,28.0,28.0,1
SKU0716,BRAND027,Cat04,BILL02711,Store 5,2017-09-24,Sale,4.0,4.0,1
SKU0825,BRAND012,Cat01,BILL02712,Store 5,2017-09-24,Sale,40.67,40.67,1
SKU0630,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0641,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0636,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0634,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0632,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
SKU0633,BRAND027,Cat04,BILL02713,Store 5,2017-09-24,Sale,1.33,1.33,1
